[2026-05-18T03:16:54] [INFO] Experiment ID: 20260518_031654
[2026-05-18T03:16:54] [INFO] Device: mps
[2026-05-18T03:16:54] [INFO] Config: ExperimentConfig(attack=AttackConfig(epsilon=0.03137254901960784, alpha=0.00784313725490196, iters=10), ensemble=EnsembleConfig(fgsm_weight=0.4, pgd_weight=0.3, bim_weight=0.3), reproducibility=ReproducibilityConfig(seed=42, deterministic=False, benchmark=True), batch_size=128, num_epochs=10, learning_rate=0.001, num_workers=None, pin_memory=None, data_dir='./data', prefer_cuda=False, device_warmup=True, device_warmup_iters=3, verbose=True, log_dir='outputs/logs')
[2026-05-18T03:16:54] [INFO] Loading CIFAR-10 with batch_size=128
[2026-05-18T03:16:56] [INFO] Train batches: 391, Test batches: 79
[2026-05-18T03:24:03] [INFO] Batch 180: loss=0.8247, acc=0.7031
[2026-05-18T03:24:04] [INFO] Batch 190: loss=0.6709, acc=0.7578
[2026-05-18T03:24:06] [INFO] Batch 200: loss=0.6857, acc=0.7734
[2026-05-18T03:24:07] [INFO] Batch 210: loss=0.6042, acc=0.8125
[2026-05-18T03:24:09] [INFO] Batch 220: loss=0.6637, acc=0.7656
[2026-05-18T03:24:10] [INFO] Batch 230: loss=0.6460, acc=0.7812
[2026-05-18T03:24:11] [INFO] Batch 240: loss=0.9092, acc=0.7188
[2026-05-18T03:24:13] [INFO] Batch 250: loss=0.7249, acc=0.7422
[2026-05-18T03:24:14] [INFO] Batch 260: loss=0.6974, acc=0.7422
[2026-05-18T03:24:16] [INFO] Batch 270: loss=0.6520, acc=0.7578
[2026-05-18T03:24:18] [INFO] Batch 280: loss=0.7785, acc=0.7266
[2026-05-18T03:24:20] [INFO] Batch 290: loss=0.5914, acc=0.7734
[2026-05-18T03:24:22] [INFO] Batch 300: loss=1.0086, acc=0.6875
[2026-05-18T03:24:24] [INFO] Batch 310: loss=0.6540, acc=0.7891
[2026-05-18T03:24:26] [INFO] Batch 320: loss=0.9135, acc=0.7188
[2026-05-18T03:24:27] [INFO] Batch 330: loss=0.7502, acc=0.7422
